data,nome,peso,repeticao,cardio,tempo,peso_add,rep_add
30/09/2023,Elevacao Lateral,12,15,,,,
30/09/2023,Elevacao Lateral,12,16,,,,
30/09/2023,Elevacao Frontal com Halteres,8,10,,,,
30/09/2023,Elevacao Frontal com Halteres,8,10,,,,
30/09/2023,Elevacao Frontal com Halteres,8,10,,,,
30/09/2023,Elevacao Frontal com Halteres,8,10,,,,
30/09/2023,Remada unilateral com halter,26,12,,,,
30/09/2023,Remada unilateral com halter,26,12,,,,
30/09/2023,Remada unilateral com halter,26,12,,,,
30/09/2023,Remada unilateral com halter,26,12,,,,
30/09/2023,Puxada Frente Triangulo,49,16,,,,
30/09/2023,Puxada Frente Triangulo,47,16,,,,
30/09/2023,Puxada Frente Triangulo,49,16,,,,
30/09/2023,Puxada Frente Triangulo,49,16,,,,
30/09/2023,Biceps curl machine,33,20,,,,
30/09/2023,Biceps curl machine,35,16,,,,
30/09/2023,Biceps curl machine,35,16,,,,
30/09/2023,Biceps curl machine,32,16,,,,
30/09/2023,Biceps martelo,12,16,,,,
30/09/2023,Biceps martelo,12,16,,,,
30/09/2023,Biceps martelo,12,16,,,,
30/09/2023,Biceps martelo,12,16,,,,
02/10/2023,Flexao de braco,20,15,Eliptico,[30],,
02/10/2023,Flexao de braco,20,14,Eliptico,[30],,
02/10/2023,Flexao de braco,20,13,Eliptico,[30],,
02/10/2023,Flexao de braco,20,12,Eliptico,[30],,
02/10/2023,Supino inclinado hack,40,12,Eliptico,[30],,
02/10/2023,Supino inclinado hack,40,12,Eliptico,[30],,
02/10/2023,Supino inclinado hack,40,12,Eliptico,[30],,
02/10/2023,Supino inclinado hack,40,10,Eliptico,[30],,
02/10/2023,Supino inclinado hack,40,8,Eliptico,[30],,
02/10/2023,Supino reto com halter,24,10,Eliptico,[30],,
02/10/2023,Supino reto com halter,24,10,Eliptico,[30],,
02/10/2023,Supino reto com halter,24,10,Eliptico,[30],,
02/10/2023,Supino reto com halter,24,10,Eliptico,[30],,
02/10/2023,Supino reto com halter,24,5,Eliptico,[30],,
02/10/2023,Crucifixo voador,73,12,Eliptico,[30],,
02/10/2023,Crucifixo voador,73,9,Eliptico,[30],,
02/10/2023,Crucifixo voador,73,8,Eliptico,[30],,
02/10/2023,Crucifixo voador,73,9,Eliptico,[30],,
02/10/2023,Crucifixo voador,73,8,Eliptico,[30],,
02/10/2023,Crucifixo voador,59,4,Eliptico,[30],,
02/10/2023,Crucifixo voador,45,4,Eliptico,[30],,
02/10/2023,Desenvolvimento Arnold,12,12,Eliptico,[30],,
02/10/2023,Desenvolvimento Arnold,12,11,Eliptico,[30],,
02/10/2023,Desenvolvimento Arnold,12,11,Eliptico,[30],,
02/10/2023,Desenvolvimento Arnold,12,9,Eliptico,[30],,
02/10/2023,Desenvolvimento Arnold,12,10,Eliptico,[30],,
02/10/2023,Desenvolvimento com barra isometria,24,12,Eliptico,[30],,
02/10/2023,Desenvolvimento com barra isometria,24,10,Eliptico,[30],,
02/10/2023,Desenvolvimento com barra isometria,24,11,Eliptico,[30],,
02/10/2023,Desenvolvimento com barra isometria,24,10,Eliptico,[30],,
02/10/2023,Desenvolvimento com barra isometria,24,10,Eliptico,[30],,
02/10/2023,Elevacao frontal,12.5,12,Eliptico,[30],,
02/10/2023,Elevacao frontal,12.5,11,Eliptico,[30],,
02/10/2023,Elevacao frontal,12.5,10,Eliptico,[30],,
02/10/2023,Elevacao frontal,12.5,10,Eliptico,[30],,
02/10/2023,Crucifixo abdutor na polia unilateral,3.4,12,Eliptico,[30],,
02/10/2023,Crucifixo abdutor na polia unilateral,3.4,12,Eliptico,[30],,
02/10/2023,Crucifixo abdutor na polia unilateral,3.4,12,Eliptico,[30],,
02/10/2023,Crucifixo abdutor na polia unilateral,3.4,12,Eliptico,[30],,
04/10/2023,Remada baixa,93,13,Eliptico,[30],,
04/10/2023,Remada baixa,93,12,Eliptico,[30],,
04/10/2023,Remada baixa,93,12,Eliptico,[30],,
04/10/2023,Remada baixa,93,11,Eliptico,[30],,
04/10/2023,Remada baixa,93,12,Eliptico,[30],,
04/10/2023,Remada curvada com barra,40,12,Eliptico,[30],,
04/10/2023,Remada curvada com barra,40,11,Eliptico,[30],,
04/10/2023,Remada curvada com barra,40,10,Eliptico,[30],,
04/10/2023,Remada curvada com barra,40,10,Eliptico,[30],,
04/10/2023,Remada curvada com barra,40,10,Eliptico,[30],,
04/10/2023,Remada no Smith,20,,Eliptico,[30],,
04/10/2023,Remada no Smith,18,,Eliptico,[30],,
04/10/2023,Remada no Smith,16,,Eliptico,[30],,
04/10/2023,Remada no Smith,14,,Eliptico,[30],,
04/10/2023,Remada no Smith,13,,Eliptico,[30],,
04/10/2023,Pulldown,56,12,Eliptico,[30],,
04/10/2023,Pulldown,56,12,Eliptico,[30],,
04/10/2023,Pulldown,56,12,Eliptico,[30],,
04/10/2023,Pulldown,56,12,Eliptico,[30],,
04/10/2023,Rosca unilateral na polia,23,12,Eliptico,[30],,
04/10/2023,Rosca unilateral na polia,23,12,Eliptico,[30],,
04/10/2023,Rosca unilateral na polia,23,11,Eliptico,[30],,
04/10/2023,Rosca unilateral na polia,23,11,Eliptico,[30],,
04/10/2023,Puxador aberto,59,12,Eliptico,[30],,
04/10/2023,Puxador aberto,59,10,Eliptico,[30],,
04/10/2023,Puxador aberto,59,10,Eliptico,[30],,
04/10/2023,Puxador aberto,59,9,Eliptico,[30],,
04/10/2023,Puxador aberto,59,8,Eliptico,[30],,
04/10/2023,Puxador aberto,47,4,Eliptico,[30],,
04/10/2023,Puxador aberto,34,5,Eliptico,[30],,
04/10/2023,Rosca direta barra,26,12,Eliptico,[30],,
04/10/2023,Rosca direta barra,26,11,Eliptico,[30],,
04/10/2023,Rosca direta barra,26,9,Eliptico,[30],,
04/10/2023,Rosca direta barra,26,10,Eliptico,[30],,
04/10/2023,Rosca punho,14,15,Eliptico,[30],,
04/10/2023,Rosca punho,18,10,Eliptico,[30],,
04/10/2023,Rosca punho,18,9,Eliptico,[30],,
04/10/2023,Rosca punho,18,10,Eliptico,[30],,
04/10/2023,Rosca Scott,22,8,Eliptico,[30],,
04/10/2023,Rosca Scott,18,10,Eliptico,[30],,
04/10/2023,Rosca Scott,18,12,Eliptico,[30],,
04/10/2023,Rosca Scott,18,11,Eliptico,[30],,
04/10/2023,Rosca Scott,18,10,Eliptico,[30],,
05/10/2023,Triceps Kickback,16,11,,,,
05/10/2023,Triceps Kickback,14,11,,,,
05/10/2023,Triceps Kickback,14,11,,,,
05/10/2023,Triceps Kickback,14,10,,,,
05/10/2023,Triceps Kickback,14,10,,,,
05/10/2023,Obliquo Cross-over,64,12,,,,
05/10/2023,Obliquo Cross-over,64,12,,,,
05/10/2023,Obliquo Cross-over,64,12,,,,
05/10/2023,Obliquo Cross-over,64,12,,,,
05/10/2023,Obliquo Cross-over,64,12,,,,
05/10/2023,Abdominal na polia alta,45,12,,,,
05/10/2023,Abdominal na polia alta,45,12,,,,
05/10/2023,Abdominal na polia alta,45,11,,,,
05/10/2023,Abdominal na polia alta,45,11,,,,
05/10/2023,Abdominal na polia alta,45,10,,,,
05/10/2023,Triceps Testa na Corda,36,12,,,,
05/10/2023,Triceps Testa na Corda,36,12,,,,
05/10/2023,Triceps Testa na Corda,36,10,,,,
05/10/2023,Triceps Testa na Corda,36,10,,,,
05/10/2023,Triceps Testa na Corda,36,9,,,,
05/10/2023,Crucifixo Adutor na Polia,17,12,,,,
05/10/2023,Crucifixo Adutor na Polia,17,10,,,,
05/10/2023,Crucifixo Adutor na Polia,17,10,,,,
05/10/2023,Crucifixo Adutor na Polia,17,10,,,,
05/10/2023,Crucifixo Adutor na Polia,17,10,,,,
05/10/2023,Mergulho perna estendida,20,eu,,,,
05/10/2023,Mergulho perna estendida,18,eu,,,,
05/10/2023,Mergulho perna estendida,18,eu,,,,
05/10/2023,Mergulho perna estendida,17,eu,,,,
05/10/2023,Supino inclinado hack,40,12,,,,
05/10/2023,Supino inclinado hack,40,12,,,,
05/10/2023,Supino inclinado hack,40,10,,,,
05/10/2023,Supino inclinado hack,40,10,,,,
05/10/2023,Supino inclinado hack,40,10,,,,
07/10/2023,Hack,80,12,Bike,[20],,
07/10/2023,Hack,80,12,Bike,[20],,
07/10/2023,Hack,80,12,Bike,[20],,
07/10/2023,Hack,80,12,Bike,[20],,
07/10/2023,Hack,80,12,Bike,[20],,
07/10/2023,Elevacao de quadril,40,12,Bike,[20],,
07/10/2023,Elevacao de quadril,40,10,Bike,[20],,
07/10/2023,Elevacao de quadril,40,11,Bike,[20],,
07/10/2023,Elevacao de quadril,40,10,Bike,[20],,
07/10/2023,Elevacao Lateral,5.7,12,Bike,[20],,
07/10/2023,Elevacao Lateral,5.7,11,Bike,[20],,
07/10/2023,Elevacao Lateral,5.7,11,Bike,[20],,
07/10/2023,Elevacao Lateral,5.7,11,Bike,[20],,
07/10/2023,Elevacao Frontal com Halteres,8,11,Bike,[20],,
07/10/2023,Elevacao Frontal com Halteres,8,10,Bike,[20],,
07/10/2023,Elevacao Frontal com Halteres,8,10,Bike,[20],,
07/10/2023,Elevacao Frontal com Halteres,8,10,Bike,[20],,
07/10/2023,Remada unilateral com halter,28,12,Bike,[20],,
07/10/2023,Remada unilateral com halter,28,12,Bike,[20],,
07/10/2023,Remada unilateral com halter,28,12,Bike,[20],,
07/10/2023,Remada unilateral com halter,28,12,Bike,[20],,
07/10/2023,Puxada Frente Triangulo,56,12,Bike,[20],,
07/10/2023,Puxada Frente Triangulo,61,10,Bike,[20],,
07/10/2023,Puxada Frente Triangulo,61,9,Bike,[20],,
07/10/2023,Puxada Frente Triangulo,61,10,Bike,[20],,
07/10/2023,Biceps curl machine,41,12,Bike,[20],,
07/10/2023,Biceps curl machine,41,10,Bike,[20],,
07/10/2023,Biceps curl machine,41,10,Bike,[20],,
07/10/2023,Biceps curl machine,41,10,Bike,[20],,
10/10/2023,Flexao de braco,25,12,ElÃ­ptico,[25],,
10/10/2023,Flexao de braco,25,11,ElÃ­ptico,[25],,
10/10/2023,Flexao de braco,25,10,ElÃ­ptico,[25],,
10/10/2023,Flexao de braco,25,11,ElÃ­ptico,[25],,
10/10/2023,Flexao de braco,25,10,ElÃ­ptico,[25],,
10/10/2023,Supino inclinado hack,45,12,ElÃ­ptico,[25],,
10/10/2023,Supino inclinado hack,45,12,ElÃ­ptico,[25],,
10/10/2023,Supino inclinado hack,45,10,ElÃ­ptico,[25],,
10/10/2023,Supino inclinado hack,45,9,ElÃ­ptico,[25],,
10/10/2023,Supino inclinado hack,45,8,ElÃ­ptico,[25],,
10/10/2023,Supino reto com halter,24,10,ElÃ­ptico,[25],,
10/10/2023,Supino reto com halter,24,10,ElÃ­ptico,[25],,
10/10/2023,Supino reto com halter,24,9,ElÃ­ptico,[25],,
10/10/2023,Supino reto com halter,24,10,ElÃ­ptico,[25],,
10/10/2023,Supino reto com halter,24,9,ElÃ­ptico,[25],,
10/10/2023,Crucifixo voador,73,12,ElÃ­ptico,[25],,
10/10/2023,Crucifixo voador,73,12,ElÃ­ptico,[25],,
10/10/2023,Crucifixo voador,73,10,ElÃ­ptico,[25],,
10/10/2023,Crucifixo voador,73,10,ElÃ­ptico,[25],,
10/10/2023,Crucifixo voador,73,9,ElÃ­ptico,[25],,
10/10/2023,Crucifixo voador,59,6,ElÃ­ptico,[25],,
10/10/2023,Crucifixo voador,45,6,ElÃ­ptico,[25],,
10/10/2023,Desenvolvimento Arnold,12,13,ElÃ­ptico,[25],,
10/10/2023,Desenvolvimento Arnold,12,12,ElÃ­ptico,[25],,
10/10/2023,Desenvolvimento Arnold,12,11,ElÃ­ptico,[25],,
10/10/2023,Desenvolvimento Arnold,12,10,ElÃ­ptico,[25],,
10/10/2023,Desenvolvimento Arnold,12,10,ElÃ­ptico,[25],,
10/10/2023,Desenvolvimento com barra isometria,24,12,ElÃ­ptico,[25],,
10/10/2023,Desenvolvimento com barra isometria,24,10,ElÃ­ptico,[25],,
10/10/2023,Desenvolvimento com barra isometria,24,11,ElÃ­ptico,[25],,
10/10/2023,Desenvolvimento com barra isometria,24,10,ElÃ­ptico,[25],,
10/10/2023,Desenvolvimento com barra isometria,24,10,ElÃ­ptico,[25],,
10/10/2023,Elevacao frontal,12.5,13,ElÃ­ptico,[25],,
10/10/2023,Elevacao frontal,12.5,12,ElÃ­ptico,[25],,
10/10/2023,Elevacao frontal,12.5,12,ElÃ­ptico,[25],,
10/10/2023,Elevacao frontal,12.5,12,ElÃ­ptico,[25],,
10/10/2023,Crucifixo abdutor na polia unilateral,3.4,13,ElÃ­ptico,[25],,
10/10/2023,Crucifixo abdutor na polia unilateral,3.4,13,ElÃ­ptico,[25],,
10/10/2023,Crucifixo abdutor na polia unilateral,3.4,13,ElÃ­ptico,[25],,
10/10/2023,Crucifixo abdutor na polia unilateral,3.4,13,ElÃ­ptico,[25],,
12/10/2023,Remada baixa,93,14,Bike,[20],,
12/10/2023,Remada baixa,93,13,Bike,[20],,
12/10/2023,Remada baixa,93,13,Bike,[20],,
12/10/2023,Remada baixa,93,13,Bike,[20],,
12/10/2023,Remada baixa,93,12,Bike,[20],,
12/10/2023,Remada curvada com barra,42,12,Bike,[20],,
12/10/2023,Remada curvada com barra,42,11,Bike,[20],,
12/10/2023,Remada curvada com barra,42,10,Bike,[20],,
12/10/2023,Remada curvada com barra,42,10,Bike,[20],,
12/10/2023,Remada curvada com barra,42,9,Bike,[20],,
12/10/2023,Remada no Smith,20,,Bike,[20],,
12/10/2023,Remada no Smith,16,,Bike,[20],,
12/10/2023,Remada no Smith,15,,Bike,[20],,
12/10/2023,Remada no Smith,14,,Bike,[20],,
12/10/2023,Remada no Smith,14,,Bike,[20],,
12/10/2023,Pulldown,59,11,Bike,[20],,
12/10/2023,Pulldown,59,12,Bike,[20],,
12/10/2023,Pulldown,59,11,Bike,[20],,
12/10/2023,Pulldown,59,11,Bike,[20],,
12/10/2023,Rosca unilateral na polia,23,11,Bike,[20],,
12/10/2023,Rosca unilateral na polia,23,12,Bike,[20],,
12/10/2023,Rosca unilateral na polia,23,12,Bike,[20],,
12/10/2023,Rosca unilateral na polia,23,11,Bike,[20],,
12/10/2023,Puxador aberto,61,11,Bike,[20],,
12/10/2023,Puxador aberto,61,11,Bike,[20],,
12/10/2023,Puxador aberto,61,9,Bike,[20],,
12/10/2023,Puxador aberto,61,9,Bike,[20],,
12/10/2023,Puxador aberto,61,8,Bike,[20],,
12/10/2023,Puxador aberto,47,4,Bike,[20],,
12/10/2023,Puxador aberto,34,6,Bike,[20],,
12/10/2023,Rosca direta barra,26,12,Bike,[20],,
12/10/2023,Rosca direta barra,26,12,Bike,[20],,
12/10/2023,Rosca direta barra,26,11,Bike,[20],,
12/10/2023,Rosca direta barra,26,11,Bike,[20],,
12/10/2023,Rosca punho,18,12,Bike,[20],,
12/10/2023,Rosca punho,18,12,Bike,[20],,
12/10/2023,Rosca punho,18,10,Bike,[20],,
12/10/2023,Rosca punho,18,12,Bike,[20],,
12/10/2023,Rosca Scott,18,12,Bike,[20],,
12/10/2023,Rosca Scott,18,10,Bike,[20],,
12/10/2023,Rosca Scott,18,12,Bike,[20],,
12/10/2023,Rosca Scott,18,11,Bike,[20],,
12/10/2023,Rosca Scott,18,10,Bike,[20],,
13/10/2023,Triceps Kickback,16,11,ElÃ­ptico,[30],,
13/10/2023,Triceps Kickback,16,10,ElÃ­ptico,[30],,
13/10/2023,Triceps Kickback,16,10,ElÃ­ptico,[30],,
13/10/2023,Triceps Kickback,16,9,ElÃ­ptico,[30],,
13/10/2023,Triceps Kickback,16,9,ElÃ­ptico,[30],,
13/10/2023,Obliquo Cross-over,66,12,ElÃ­ptico,[30],,
13/10/2023,Obliquo Cross-over,66,12,ElÃ­ptico,[30],,
13/10/2023,Obliquo Cross-over,66,12,ElÃ­ptico,[30],,
13/10/2023,Obliquo Cross-over,66,12,ElÃ­ptico,[30],,
13/10/2023,Obliquo Cross-over,66,12,ElÃ­ptico,[30],,
13/10/2023,Abdominal na polia alta,47,12,ElÃ­ptico,[30],,
13/10/2023,Abdominal na polia alta,47,12,ElÃ­ptico,[30],,
13/10/2023,Abdominal na polia alta,47,11,ElÃ­ptico,[30],,
13/10/2023,Abdominal na polia alta,47,10,ElÃ­ptico,[30],,
13/10/2023,Abdominal na polia alta,47,10,ElÃ­ptico,[30],,
13/10/2023,Triceps Testa na Corda,38,12,ElÃ­ptico,[30],,
13/10/2023,Triceps Testa na Corda,38,11,ElÃ­ptico,[30],,
13/10/2023,Triceps Testa na Corda,38,11,ElÃ­ptico,[30],,
13/10/2023,Triceps Testa na Corda,38,9,ElÃ­ptico,[30],,
13/10/2023,Triceps Testa na Corda,38,10,ElÃ­ptico,[30],,
13/10/2023,Crucifixo Adutor na Polia,17,13,ElÃ­ptico,[30],,
13/10/2023,Crucifixo Adutor na Polia,17,12,ElÃ­ptico,[30],,
13/10/2023,Crucifixo Adutor na Polia,17,12,ElÃ­ptico,[30],,
13/10/2023,Crucifixo Adutor na Polia,17,11,ElÃ­ptico,[30],,
13/10/2023,Crucifixo Adutor na Polia,17,10,ElÃ­ptico,[30],,
13/10/2023,Mergulho perna estendida,20,eu,ElÃ­ptico,[30],,
13/10/2023,Mergulho perna estendida,18,eu,ElÃ­ptico,[30],,
13/10/2023,Mergulho perna estendida,18,eu,ElÃ­ptico,[30],,
13/10/2023,Mergulho perna estendida,17,eu,ElÃ­ptico,[30],,
13/10/2023,Supino inclinado hack,45,12,ElÃ­ptico,[30],,
13/10/2023,Supino inclinado hack,45,10,ElÃ­ptico,[30],,
13/10/2023,Supino inclinado hack,45,9,ElÃ­ptico,[30],,
13/10/2023,Supino inclinado hack,45,18,ElÃ­ptico,[30],,
13/10/2023,Supino inclinado hack,45,9,ElÃ­ptico,[30],,
13/10/2023,Abdominal rodinha,12,,ElÃ­ptico,[30],,
13/10/2023,Abdominal rodinha,14,,ElÃ­ptico,[30],,
13/10/2023,Abdominal rodinha,16,,ElÃ­ptico,[30],,
13/10/2023,Abdominal rodinha,16,,ElÃ­ptico,[30],,
14/10/2023,Hack,100,10,,,,
14/10/2023,Hack,100,10,,,,
14/10/2023,Hack,100,10,,,,
14/10/2023,Hack,100,10,,,,
14/10/2023,Elevacao de quadril,45,10,,,,
14/10/2023,Elevacao de quadril,50,10,,,,
14/10/2023,Elevacao de quadril,50,10,,,,
14/10/2023,Elevacao de quadril,50,9,,,,
14/10/2023,Elevacao Lateral,5.7,12,,,,
14/10/2023,Elevacao Lateral,5.7,14,,,,
14/10/2023,Elevacao Lateral,5.7,13,,,,
14/10/2023,Elevacao Lateral,5.7,12,,,,
14/10/2023,Elevacao Frontal com Halteres,10,10,,,,
14/10/2023,Elevacao Frontal com Halteres,10,10,,,,
14/10/2023,Elevacao Frontal com Halteres,10,9,,,,
14/10/2023,Elevacao Frontal com Halteres,10,9,,,,
14/10/2023,Terra sumo,20,10,,,,
14/10/2023,Terra sumo,20,10,,,,
14/10/2023,Terra sumo,20,10,,,,
14/10/2023,Terra,20,8,,,,
14/10/2023,Terra,20,10,,,,
14/10/2023,Terra,20,10,,,,
14/10/2023,Remada unilateral com halter,30,10,,,,
14/10/2023,Remada unilateral com halter,30,10,,,,
14/10/2023,Remada unilateral com halter,30,10,,,,
14/10/2023,Remada unilateral com halter,30,10,,,,
14/10/2023,Puxada Frente Triangulo,66,10,,,,
14/10/2023,Puxada Frente Triangulo,66,9,,,,
14/10/2023,Puxada Frente Triangulo,66,9,,,,
14/10/2023,Puxada Frente Triangulo,66,9,,,,
14/10/2023,Biceps curl machine,43,11,,,,
14/10/2023,Biceps curl machine,45,9,,,,
14/10/2023,Biceps curl machine,45,10,,,,
14/10/2023,Biceps curl machine,45,9,,,,
14/10/2023,Biceps martelo,14,10,,,,
14/10/2023,Biceps martelo,14,9,,,,
14/10/2023,Biceps martelo,14,9,,,,
16/10/2023,Flexao de braco,25,13,Bike,[20],,
16/10/2023,Flexao de braco,25,13,Bike,[20],,
16/10/2023,Flexao de braco,25,13,Bike,[20],,
16/10/2023,Flexao de braco,25,12,Bike,[20],,
16/10/2023,Flexao de braco,25,11,Bike,[20],,
16/10/2023,Supino inclinado hack,47,11,Bike,[20],,
16/10/2023,Supino inclinado hack,47,11,Bike,[20],,
16/10/2023,Supino inclinado hack,47,9,Bike,[20],,
16/10/2023,Supino inclinado hack,47,9,Bike,[20],,
16/10/2023,Supino inclinado hack,47,8,Bike,[20],,
16/10/2023,Supino reto halter,24,11,Bike,[20],,
16/10/2023,Supino reto halter,24,11,Bike,[20],,
16/10/2023,Supino reto halter,24,10,Bike,[20],,
16/10/2023,Supino reto halter,24,10,Bike,[20],,
16/10/2023,Supino reto halter,24,7,Bike,[20],,
16/10/2023,Crucifixo voador,73,14,Bike,[20],,
16/10/2023,Crucifixo voador,79,10,Bike,[20],,
16/10/2023,Crucifixo voador,79,8,Bike,[20],,
16/10/2023,Crucifixo voador,79,8,Bike,[20],,
16/10/2023,Crucifixo voador,79,8,Bike,[20],,
16/10/2023,Crucifixo voador,66,5,Bike,[20],,
16/10/2023,Crucifixo voador,52,5,Bike,[20],,
16/10/2023,Desenvolvimento Arnold ,12,15,Bike,[20],,
16/10/2023,Desenvolvimento Arnold ,12,14,Bike,[20],,
16/10/2023,Desenvolvimento Arnold ,12,12,Bike,[20],,
16/10/2023,Desenvolvimento Arnold ,12,11,Bike,[20],,
16/10/2023,Desenvolvimento Arnold ,12,11,Bike,[20],,
16/10/2023,Desenvolvimento com barra isometria,24,12,Bike,[20],,
16/10/2023,Desenvolvimento com barra isometria,24,11,Bike,[20],,
16/10/2023,Desenvolvimento com barra isometria,24,11,Bike,[20],,
16/10/2023,Desenvolvimento com barra isometria,24,10,Bike,[20],,
16/10/2023,Desenvolvimento com barra isometria,24,11,Bike,[20],,
16/10/2023,Elevacao frontal,14.7,10,Bike,[20],,
16/10/2023,Elevacao frontal,14.7,10,Bike,[20],,
16/10/2023,Elevacao frontal,14.7,10,Bike,[20],,
16/10/2023,Elevacao frontal,14.7,9,Bike,[20],,
16/10/2023,Crucifixo abdutor na polia unilateral,3.4,14,Bike,[20],,
16/10/2023,Crucifixo abdutor na polia unilateral,3.4,14,Bike,[20],,
16/10/2023,Crucifixo abdutor na polia unilateral,3.4,14,Bike,[20],,
16/10/2023,Crucifixo abdutor na polia unilateral,3.4,14,Bike,[20],,
17/10/2023,Mesa Flexora,50,12,Bike,[20],,
17/10/2023,Mesa Flexora,54,12,Bike,[20],,
17/10/2023,Mesa Flexora,54,10,Bike,[20],,
17/10/2023,Mesa Flexora,54,8,Bike,[20],,
17/10/2023,Stiff,46,12,Bike,[20],,
17/10/2023,Stiff,46,12,Bike,[20],,
17/10/2023,Stiff,46,12,Bike,[20],,
17/10/2023,Stiff,46,12,Bike,[20],,
17/10/2023,Flexao de joelho na extensora,14,12,Bike,[20],,
17/10/2023,Flexao de joelho na extensora,14,12,Bike,[20],,
17/10/2023,Flexao de joelho na extensora,14,11,Bike,[20],,
17/10/2023,Flexao de joelho na extensora,14,10,Bike,[20],,
17/10/2023,Bom dia,30,12,Bike,[20],,
17/10/2023,Bom dia,30,12,Bike,[20],,
17/10/2023,Bom dia,30,12,Bike,[20],,
17/10/2023,Bom dia,30,12,Bike,[20],,
17/10/2023,Agachamento hack,30,12,Bike,[20],,
17/10/2023,Agachamento hack,30,12,Bike,[20],,
17/10/2023,Agachamento hack,30,12,Bike,[20],,
17/10/2023,bulgaro,20,12,Bike,[20],,
17/10/2023,bulgaro,20,10,Bike,[20],,
17/10/2023,bulgaro,20,10,Bike,[20],,
17/10/2023,Extensora Isometria,41,12,Bike,[20],,
17/10/2023,Extensora Isometria,41,11,Bike,[20],,
17/10/2023,Extensora Isometria,41,11,Bike,[20],,
17/10/2023,Extensora Isometria,41,11,Bike,[20],,
18/10/2023,Remada baixa,93,15,Bike,[18],,
18/10/2023,Remada baixa,93,15,Bike,[18],,
18/10/2023,Remada baixa,93,15,Bike,[18],,
18/10/2023,Remada baixa,93,14,Bike,[18],,
18/10/2023,Remada baixa,93,14,Bike,[18],,
18/10/2023,Remada curvada com barra,45,9,Bike,[18],,
18/10/2023,Remada curvada com barra,45,8,Bike,[18],,
18/10/2023,Remada curvada com barra,45,9,Bike,[18],,
18/10/2023,Remada curvada com barra,45,8,Bike,[18],,
18/10/2023,Remada curvada com barra,45,8,Bike,[18],,
18/10/2023,Remada no Smith,21,,Bike,[18],,
18/10/2023,Remada no Smith,17,,Bike,[18],,
18/10/2023,Remada no Smith,15,,Bike,[18],,
18/10/2023,Remada no Smith,15,,Bike,[18],,
18/10/2023,Remada no Smith,16,,Bike,[18],,
18/10/2023,Pulldown,61,10,Bike,[18],,
18/10/2023,Pulldown,61,10,Bike,[18],,
18/10/2023,Pulldown,61,10,Bike,[18],,
18/10/2023,Pulldown,61,10,Bike,[18],,
18/10/2023,Rosca unilateral na polia,23,11,Bike,[18],,
18/10/2023,Rosca unilateral na polia,23,11,Bike,[18],,
18/10/2023,Rosca unilateral na polia,25,10,Bike,[18],,
18/10/2023,Rosca unilateral na polia,25,8,Bike,[18],,
18/10/2023,Puxador aberto,61,11,Bike,[18],,
18/10/2023,Puxador aberto,61,11,Bike,[18],,
18/10/2023,Puxador aberto,61,10,Bike,[18],,
18/10/2023,Puxador aberto,61,10,Bike,[18],,
18/10/2023,Puxador aberto,61,9,Bike,[18],,
18/10/2023,Puxador aberto,"['47x5', '34x6']",,Bike,[18],,
18/10/2023,Rosca direta barra,28,11,Bike,[18],,
18/10/2023,Rosca direta barra,28,11,Bike,[18],,
18/10/2023,Rosca direta barra,28,11,Bike,[18],,
18/10/2023,Rosca direta barra,28,10,Bike,[18],,
18/10/2023,Rosca punho,18,12,Bike,[18],,
18/10/2023,Rosca punho,18,12,Bike,[18],,
18/10/2023,Rosca punho,18,10,Bike,[18],,
18/10/2023,Rosca punho,18,12,Bike,[18],,
18/10/2023,Rosca Scott,18,12,Bike,[18],,
18/10/2023,Rosca Scott,18,11,Bike,[18],,
18/10/2023,Rosca Scott,18,11,Bike,[18],,
18/10/2023,Rosca Scott,18,11,Bike,[18],,
18/10/2023,Rosca Scott,18,10,Bike,[18],,
20/10/2023,Triceps Kickback,16,12,Bike,20,,
20/10/2023,Triceps Kickback,16,11,Bike,20,,
20/10/2023,Triceps Kickback,16,10,Bike,20,,
20/10/2023,Triceps Kickback,16,11,Bike,20,,
20/10/2023,Triceps Kickback,16,11,Bike,20,,
20/10/2023,Obliquo Cross-over,68,12,Bike,20,,
20/10/2023,Obliquo Cross-over,68,12,Bike,20,,
20/10/2023,Obliquo Cross-over,68,12,Bike,20,,
20/10/2023,Obliquo Cross-over,68,12,Bike,20,,
20/10/2023,Obliquo Cross-over,68,12,Bike,20,,
20/10/2023,Abdominal na polia alta,50,12,Bike,20,,
20/10/2023,Abdominal na polia alta,50,12,Bike,20,,
20/10/2023,Abdominal na polia alta,50,12,Bike,20,,
20/10/2023,Abdominal na polia alta,50,12,Bike,20,,
20/10/2023,Abdominal na polia alta,50,12,Bike,20,,
20/10/2023,Triceps Testa na Corda,41,11,Bike,20,,
20/10/2023,Triceps Testa na Corda,41,10,Bike,20,,
20/10/2023,Triceps Testa na Corda,41,10,Bike,20,,
20/10/2023,Triceps Testa na Corda,41,9,Bike,20,,
20/10/2023,Triceps Testa na Corda,41,10,Bike,20,,
20/10/2023,Crucifixo Adutor na Polia,19,11,Bike,20,,
20/10/2023,Crucifixo Adutor na Polia,19,10,Bike,20,,
20/10/2023,Crucifixo Adutor na Polia,19,10,Bike,20,,
20/10/2023,Crucifixo Adutor na Polia,19,8,Bike,20,,
20/10/2023,Crucifixo Adutor na Polia,19,8,Bike,20,,
