data,nome,peso,repeticao,cardio,tempo,peso_add,rep_add
05/01/2024,Puxada Frente Triangulo,68,7,Bike,16,39.0,10.0
05/01/2024,Triceps Barra Cross,59,9,Bike,16,32.0,10.0
05/01/2024,Triceps Barra Cross,61,8,Bike,16,32.0,10.0
05/01/2024,Triceps Barra Cross,61,8,Bike,16,32.0,10.0
05/01/2024,Triceps Barra Cross,61,8,Bike,16,32.0,10.0
05/01/2024,Triceps Frances Halter,22,8,Bike,16,32.0,10.0
05/01/2024,Triceps Frances Halter,22,8,Bike,16,32.0,10.0
05/01/2024,Triceps Frances Halter,22,7,Bike,16,32.0,10.0
05/01/2024,Triceps Frances Cross,23,8,Bike,16,32.0,10.0
05/01/2024,Triceps Frances Cross,23,7,Bike,16,32.0,10.0
05/01/2024,Triceps Frances Cross,23,7,Bike,16,32.0,10.0
06/01/2024,Abdominal Crossfit Com Anilha,20,15,Bike,16,32.0,10.0
06/01/2024,Abdominal Crossfit Com Anilha,20,14,Bike,16,32.0,10.0
06/01/2024,Abdominal Crossfit Com Anilha,20,13,Bike,16,32.0,10.0
06/01/2024,Voador,100,10,Bike,16,52.0,10.0
06/01/2024,Voador,107,8,Bike,16,52.0,10.0
06/01/2024,Voador,107,7,Bike,16,52.0,10.0
06/01/2024,Supino Reto Halter,30,7,Bike,16,16.0,8.0
06/01/2024,Supino Reto Halter,30,6,Bike,16,16.0,8.0
06/01/2024,Supino Reto Halter,30,6,Bike,16,16.0,8.0
06/01/2024,Supino Inclinado Halter,26,7,Bike,16,14.0,7.0
06/01/2024,Supino Inclinado Halter,26,7,Bike,16,14.0,10.0
06/01/2024,Supino Inclinado Halter,26,7,Bike,16,14.0,10.0
06/01/2024,Supino Maquina,59,7,Bike,16,32.0,9.0
06/01/2024,Supino Maquina,59,8,Bike,16,32.0,9.0
06/01/2024,Supino Maquina,59,7,Bike,16,32.0,10.0
